Date,Open,High,Low,Close,Adj Close,Volume
2021-01-25,4.710000,4.880000,3.850000,4.420000,4.420000,443238115
2021-01-26,5.090000,5.190000,4.370000,4.960000,4.960000,456850232
2021-01-27,20.340000,20.360001,11.010000,19.900000,19.900000,179511728
2021-01-28,11.980000,16.500000,6.510000,8.630000,8.630000,591223928
2021-01-29,14.310000,16.000000,11.600000,13.260000,13.260000,602193320
2021-02-01,17.000000,17.250000,12.910000,13.300000,13.300000,434607989
2021-02-02,9.480000,10.100000,6.000000,7.820000,7.820000,462775907
2021-02-03,8.850000,9.770000,7.890000,8.970000,8.970000,221405052
2021-02-04,8.700000,8.740000,7.000000,7.090000,7.090000,162985781
2021-02-05,7.170000,8.270000,6.520000,6.830000,6.830000,197097568
2021-02-08,6.880000,6.890000,5.750000,6.180000,6.180000,128755955
2021-02-09,5.810000,5.810000,5.260000,5.500000,5.500000,102588098
2021-02-10,5.710000,6.590000,5.450000,5.800000,5.800000,152810804
2021-02-11,5.620000,5.850000,5.470000,5.610000,5.610000,55920386
2021-02-12,5.720000,5.970000,5.520000,5.590000,5.590000,46773031
2021-02-16,6.030000,6.050000,5.490000,5.650000,5.650000,61165710
2021-02-17,5.580000,5.620000,5.320000,5.550000,5.550000,38849049
2021-02-18,5.840000,6.250000,5.460000,5.510000,5.510000,130540827
2021-02-19,5.540000,5.770000,5.510000,5.700000,5.700000,40249109
2021-02-22,5.930000,6.680000,5.750000,6.550000,6.550000,173408967
2021-02-23,6.970000,7.860000,6.010000,7.700000,7.700000,264876391
2021-02-24,7.230000,9.830000,6.990000,9.090000,9.090000,376881755
2021-02-25,10.890000,11.000000,7.850000,8.290000,8.290000,445717431
2021-02-26,8.190000,9.010000,7.630100,8.010000,8.010000,137028038
2021-03-01,8.860000,9.445000,8.420000,9.180000,9.180000,143586483
2021-03-02,9.140000,9.400000,8.510000,8.930000,8.930000,78135441
2021-03-03,8.950000,9.140000,8.500000,8.580000,8.580000,55651874
2021-03-04,8.250000,8.590000,7.500000,8.030000,8.030000,77822639
2021-03-05,8.080000,8.270000,7.630000,8.050000,8.050000,59734128
2021-03-08,8.530000,9.480000,8.310000,9.290000,9.290000,114343829
2021-03-09,9.380000,10.770000,9.220000,10.500000,10.500000,150415641
2021-03-10,11.020000,12.470000,9.510000,9.850000,9.850000,261918591
2021-03-11,10.650000,10.870000,9.900000,10.280000,10.280000,83933589
2021-03-12,10.160000,11.400000,9.940000,11.160000,11.160000,111146694
2021-03-15,12.180000,14.490000,11.850000,14.040000,14.040000,278969151
2021-03-16,13.620000,13.620000,12.340000,13.020000,13.020000,125967622
2021-03-17,13.240000,13.660000,13.000000,13.560000,13.560000,78053640
2021-03-18,14.340000,14.540000,13.570000,14.000000,14.000000,122212275
2021-03-19,14.140000,14.180000,13.280000,13.930000,13.930000,153205985
2021-03-22,13.150000,13.190000,11.760000,12.490000,12.490000,88760137
2021-03-23,11.460000,11.930000,10.370000,10.660000,10.660000,87923236
2021-03-24,10.820000,11.210000,8.930000,9.020000,9.020000,81850717
2021-03-25,8.960000,11.315000,8.950000,10.940000,10.940000,131192830
2021-03-26,11.270000,11.530000,10.010000,10.240000,10.240000,84633073
2021-03-29,10.320000,10.760000,10.090000,10.350000,10.350000,37330706
2021-03-30,10.310000,10.520000,9.760000,10.350000,10.350000,39020493
2021-03-31,10.400000,10.470000,10.050000,10.210000,10.210000,29832327
2021-04-01,10.230000,10.260000,9.150000,9.360000,9.360000,77473914
2021-04-05,10.100000,11.250000,9.720000,10.610000,10.610000,96082319
2021-04-06,10.400000,10.500000,10.000000,10.200000,10.200000,44066953
2021-04-07,10.070000,10.180000,9.850000,9.850000,9.850000,28804325
2021-04-08,10.010000,10.010000,9.500000,9.790000,9.790000,33408675
2021-04-09,9.600000,9.740000,9.240000,9.420000,9.420000,29254601
2021-04-12,9.440000,9.490000,8.510000,8.620000,8.620000,51269804
2021-04-13,8.660000,9.120000,8.310100,8.840000,8.840000,44049133
2021-04-14,9.000000,9.810000,8.900000,9.350000,9.350000,51166341
2021-04-15,9.880000,10.230000,9.580000,9.900000,9.900000,45198895
2021-04-16,10.000000,10.030000,9.090000,9.330000,9.330000,40696680
2021-04-19,9.480000,9.810000,9.380000,9.660000,9.660000,32814326
2021-04-20,9.700000,9.710000,9.010000,9.280000,9.280000,27008908
2021-04-21,9.250000,9.810000,9.140000,9.780000,9.780000,23598228
2021-04-22,9.950000,10.650000,9.790000,9.990000,9.990000,49923513
2021-04-23,10.090000,10.380000,9.960000,10.160000,10.160000,27595209
2021-04-26,10.690000,11.960000,10.570000,11.500000,11.500000,78592888
2021-04-27,11.680000,12.223000,11.220000,11.460000,11.460000,51629819
2021-04-28,10.850000,11.390000,10.650000,10.850000,10.850000,39720474
2021-04-29,10.950000,11.040000,10.090000,10.200000,10.200000,37782915
2021-04-30,10.070000,10.180000,9.880000,10.030000,10.030000,27741036
2021-05-03,10.110000,10.120000,9.610000,9.710000,9.710000,31251228
2021-05-04,9.625000,9.750000,9.050000,9.390000,9.390000,35222375
2021-05-05,9.410000,9.370000,9.080000,9.170000,9.170000,15834152
2021-05-06,9.330000,9.400000,8.930000,9.000000,9.000000,39586270
2021-05-07,9.320000,9.790000,9.140000,9.510000,9.510000,38244968
2021-05-10,9.900000,10.150000,9.560000,9.740000,9.740000,41015268
2021-05-11,9.930000,10.480000,9.600000,10.050000,10.050000,49600979
2021-05-12,10.030000,10.625000,10.020000,10.320000,10.320000,54423476
2021-05-13,10.880000,14.200000,10.640000,12.770000,12.770000,296524953
2021-05-14,13.310000,14.335000,12.570000,12.980000,12.980000,207589934
2021-05-17,13.670000,14.380000,13.390000,13.950000,13.950000,158933111
2021-05-18,14.250000,14.670000,13.572300,14.030000,14.030000,172488394
2021-05-19,12.950000,13.310000,12.140000,12.640000,12.640000,89024109
2021-05-20,12.590000,12.990000,12.030000,12.550000,12.550000,61419726
2021-05-21,12.610000,12.840000,12.050000,12.080000,12.080000,53937710
2021-05-24,12.380000,13.960000,12.170000,13.680000,13.680000,113319183
2021-05-25,13.610000,16.670000,13.552000,16.410000,16.410000,213644127
2021-05-26,17.760000,19.950001,17.260000,19.559999,19.559999,379064073
2021-05-27,18.610001,29.760000,18.309999,26.520000,26.520000,705545680
2021-05-28,31.809999,36.720001,24.170000,26.120001,26.120001,660623634
2021-06-01,31.889999,33.529999,28.530001,32.040001,32.040001,508694618
2021-06-02,37.520000,72.620003,35.590000,62.549999,62.549999,766462465
2021-06-03,58.099998,68.800003,37.660000,51.340000,51.340000,598142246
2021-06-04,48.790001,57.480000,46.040001,47.910000,47.910000,337710091
2021-06-07,52.380001,59.679699,51.500000,55.000000,55.000000,349094893
2021-06-08,57.160000,60.619999,52.770000,55.049999,55.049999,214490256
2021-06-09,52.200001,53.389999,48.119999,49.340000,49.340000,150361313
2021-06-10,47.930000,51.500000,39.709999,42.810001,42.810001,224860586
2021-06-11,44.680000,49.599998,42.009998,49.400002,49.400002,218006557
2021-06-14,51.830002,60.549999,51.520000,57.000000,57.000000,301467307
2021-06-15,58.389999,64.709999,56.730000,59.040001,59.040001,285582121
2021-06-16,56.139999,57.340000,51.860001,55.180000,55.180000,166450658
2021-06-17,54.000000,63.830002,52.980000,60.730000,60.730000,303576010
2021-06-18,61.259998,64.955002,56.849998,59.259998,59.259998,243645937
2021-06-21,61.340000,63.009998,53.430000,55.689999,55.689999,185876142
2021-06-22,54.099998,58.740002,51.049999,58.270000,58.270000,169494144
2021-06-23,57.040001,61.099998,56.799999,58.299999,58.299999,116291804
2021-06-24,57.980000,58.759998,55.660000,56.700001,56.700001,80351219
2021-06-25,55.750000,56.290001,52.970001,54.060001,54.060001,77596927
2021-06-28,55.099998,59.360001,54.330002,58.110001,58.110001,99310240
2021-06-29,59.060001,61.000000,56.180000,56.430000,56.430000,63604135
2021-06-30,56.000000,58.180000,54.650002,56.680000,56.680000,59020626
2021-07-01,56.860001,57.709999,52.530602,54.220001,54.220001,57765981
2021-07-02,52.770000,53.250000,47.770000,51.959999,51.959999,90762305
2021-07-06,53.459999,55.070000,49.700001,49.959999,49.959999,62370278
2021-07-07,47.700001,48.990002,42.799999,45.070000,45.070000,95320212
2021-07-08,40.950001,49.790001,38.759998,47.939999,47.939999,145078221
2021-07-09,48.369999,48.919998,45.820000,46.189999,46.189999,57858586
2021-07-12,44.290001,46.549999,42.070000,42.610001,42.610001,62986394
2021-07-13,40.570000,42.139999,38.700001,39.349998,39.349998,86807274
2021-07-14,38.799999,39.130001,33.244999,33.430000,33.430000,137830651
2021-07-15,32.200001,37.400002,32.139999,36.000000,36.000000,199584508
2021-07-16,37.830002,38.549999,34.299999,34.959999,34.959999,126825726
2021-07-19,32.950001,35.340000,31.150000,34.619999,34.619999,112891310
2021-07-20,35.139999,44.389999,35.130001,43.090000,43.090000,168673390
2021-07-21,41.799999,46.549999,40.110001,40.779999,40.779999,158023665
2021-07-22,40.160000,41.740002,37.150002,37.240002,37.240002,93985854
2021-07-23,37.779999,38.400002,34.689999,36.990002,36.990002,85474775
2021-07-26,38.320000,40.849998,37.570000,40.290001,40.290001,97977561
2021-07-27,39.990002,40.299999,37.060001,38.009998,38.009998,55288890
2021-07-28,37.410000,39.560001,36.080002,38.900002,38.900002,71021417
2021-07-29,38.000000,40.250000,37.470001,38.130001,38.130001,59446195
2021-07-30,37.540001,39.189999,36.790001,37.020000,37.020000,52996173
2021-08-02,37.580002,38.480000,35.009998,35.200001,35.200001,59061665
2021-08-03,35.160000,35.214600,32.779999,33.590000,33.590000,61740110
2021-08-04,34.430000,35.240002,29.809999,29.840000,29.840000,85496570
2021-08-05,31.080000,34.119999,28.910000,33.509998,33.509998,108565052
2021-08-06,33.419998,33.580002,31.570000,32.700001,32.700001,52858827
2021-08-09,32.680000,35.380001,32.349998,33.799999,33.799999,81054615
2021-08-10,36.900002,37.159500,31.441000,31.750000,31.750000,116181481
2021-08-11,31.580000,31.910000,29.400000,31.549999,31.549999,69684255
2021-08-12,30.910000,34.099998,30.750000,33.070000,33.070000,71204128
2021-08-13,32.200001,34.480000,31.879999,33.470001,33.470001,57990798
2021-08-16,33.849998,36.180000,32.709999,35.689999,35.689999,86750316
2021-08-17,34.990002,38.776199,34.590000,37.160000,37.160000,86868912
2021-08-18,37.320000,38.700001,36.490002,36.549999,36.549999,57947996
2021-08-19,36.590000,36.779999,33.330002,33.820000,33.820000,47920569
2021-08-20,33.900002,34.599998,32.200001,34.410000,34.410000,55432563
2021-08-23,35.029999,37.930000,34.400002,36.779999,36.779999,75319326
2021-08-24,37.189999,48.200001,36.349998,44.259998,44.259998,228489647
2021-08-25,44.900002,48.299999,43.169998,43.959999,43.959999,209271503
2021-08-26,42.790001,44.779999,40.070000,40.310001,40.310001,109710223
2021-08-27,40.009998,41.580002,39.389999,40.840000,40.840000,72507377
2021-08-30,41.779999,45.709999,41.279999,43.330002,43.330002,108370859
2021-08-31,44.160000,47.160000,44.049999,47.130001,47.130001,127659579
2021-09-01,47.160000,47.849998,43.049999,43.689999,43.689999,82772360
2021-09-02,43.869999,44.900002,42.369999,44.380001,44.380001,67955355
2021-09-03,43.540001,44.799999,42.470001,44.020000,44.020000,52212637
2021-09-07,45.000000,47.930000,44.880001,47.830002,47.830002,102133741
2021-09-08,47.029999,49.400002,45.730000,47.400002,47.400002,97372928
2021-09-09,46.230000,49.000000,45.360001,48.520000,48.520000,85960947
2021-09-10,49.150002,51.700001,48.950001,50.160000,50.160000,90152707
2021-09-13,51.820000,52.790001,50.349998,51.689999,51.689999,75110964
2021-09-14,50.900002,51.551300,46.959999,47.299999,47.299999,65850320
2021-09-15,46.430000,47.740002,43.770000,46.840000,46.840000,76214211
2021-09-16,46.480000,48.689999,45.950001,46.040001,46.040001,57581889
2021-09-17,46.099998,46.380001,44.200001,44.200001,44.200001,68730254
2021-09-20,41.950001,43.328602,38.529999,40.290001,40.290001,70807627
2021-09-21,40.970001,41.490002,37.650002,38.820000,38.820000,64696301
2021-09-22,38.500000,40.570000,37.740002,40.080002,40.080002,52441280
2021-09-23,41.055000,41.849998,39.849998,39.980000,39.980000,41271081
2021-09-24,39.810001,40.520000,39.250000,40.009998,40.009998,32555864
2021-09-27,40.119999,40.630001,39.209999,39.299999,39.299999,31225526
2021-09-28,38.900002,39.130001,36.880001,36.990002,36.990002,39523313
2021-09-29,37.250000,38.259998,35.369999,35.540001,35.540001,43007775
2021-09-30,35.189999,41.779999,33.740002,38.060001,38.060001,102819816
2021-10-01,39.410000,40.130001,37.750000,38.459999,38.459999,65919008
2021-10-04,38.900002,39.029999,36.330002,36.770000,36.770000,39943199
2021-10-05,36.860001,38.099998,36.189999,37.060001,37.060001,37702828
2021-10-06,36.360001,37.650002,35.639999,36.830002,36.830002,35450524
2021-10-07,36.779999,38.549999,36.599998,38.139999,38.139999,37704299
2021-10-08,37.919998,38.779999,37.060001,37.189999,37.189999,29643137
2021-10-11,36.849998,38.660000,36.298199,37.250000,37.250000,37351442
2021-10-12,37.250000,37.570000,36.220001,36.820000,36.820000,25223403
2021-10-13,36.720001,38.150002,36.119999,37.910000,37.910000,33484458
2021-10-14,37.799999,41.099998,37.750000,40.070000,40.070000,67688182
2021-10-15,40.200001,41.790001,39.779999,40.740002,40.740002,46524699
2021-10-18,40.794998,43.630001,40.490002,43.029999,43.029999,50096258
2021-10-19,42.959999,44.440399,40.740002,40.799999,40.799999,52769246
2021-10-20,40.650002,41.750000,40.299999,40.880001,40.880001,31219958
2021-10-21,40.889999,41.939999,38.799999,39.240002,39.240002,33977566
2021-10-22,37.310001,37.670898,35.959999,36.599998,36.599998,46324156
2021-10-25,36.230000,37.849201,35.779999,36.830002,36.830002,30905449
2021-10-26,36.529999,37.400002,35.781898,36.049999,36.049999,27674755
2021-10-27,36.330002,36.790001,34.580002,34.759998,34.759998,25904059
2021-10-28,35.090000,36.069000,34.860001,35.230000,35.230000,23812234
2021-10-29,35.340000,36.629799,34.529999,35.369999,35.369999,32841461
2021-11-01,35.650002,37.185001,35.389999,37.070000,37.070000,34054607
2021-11-02,37.619999,38.799999,36.630798,38.790001,38.790001,44361690
2021-11-03,40.990002,44.209999,38.880001,40.790001,40.790001,82198013
2021-11-04,40.389999,41.299999,39.110001,40.049999,40.049999,28553682
2021-11-05,41.160000,41.970001,39.930000,41.700001,41.700001,40076990
2021-11-08,42.480000,45.950001,41.770000,45.060001,45.060001,70347849
2021-11-09,42.430000,42.599998,39.250000,39.930000,39.930000,37893480
2021-11-10,38.790001,40.869099,38.049999,38.290001,38.290001,32463562
2021-11-11,38.000000,40.200001,37.500000,39.459999,39.459999,30474073
2021-11-12,39.599998,40.439899,39.119999,40.000000,40.000000,23623094
2021-11-15,40.349998,43.230000,40.209999,42.680000,42.680000,39918797
2021-11-16,41.970001,44.432499,41.230000,42.599998,42.599998,38388194
2021-11-17,42.340000,44.000000,42.020000,42.130001,42.130001,23321976
2021-11-18,42.389999,42.400002,39.779999,40.410000,40.410000,25262017
2021-11-19,40.200001,41.379902,39.660000,40.869999,40.869999,20692331
2021-11-22,41.509998,42.990002,40.290001,41.240002,41.240002,28831820
2021-11-23,41.250000,42.029999,38.070000,39.160000,39.160000,27386488
2021-11-24,39.139999,39.330002,37.549999,38.889999,38.889999,18270760
2021-11-26,36.290001,38.160000,36.130001,37.630001,37.630001,19731778
2021-11-29,38.259998,38.430000,35.919998,36.840000,36.840000,24063834
2021-11-30,36.770000,37.049999,32.750000,33.939999,33.939999,41354773
2021-12-01,34.709999,34.936199,26.850000,28.570000,28.570000,63510555
2021-12-02,29.270000,31.219000,27.010000,30.280001,30.280001,54901256
2021-12-03,30.830000,31.064501,25.310101,29.010000,29.010000,66188555
2021-12-06,28.100000,30.469999,27.150000,28.790001,28.790001,45067392
2021-12-07,30.030001,31.680000,29.500000,31.040001,31.040001,47927072
2021-12-08,30.780001,33.919998,29.770000,32.349998,32.349998,46241519
2021-12-09,31.750000,32.950001,29.309999,29.459999,29.459999,36556771
2021-12-10,29.350000,29.930000,26.000000,27.440001,27.440001,58598205
2021-12-13,27.490000,27.629999,22.460100,23.240000,23.240000,84199780
